duration_months,company_tier,role_relevance,project_count,internship_score
3.0,1.0,0.46276028462028496,5.0,8.938193215268369
4.0,2.0,0.33131052897870983,4.0,7.642106051195603
10.0,3.0,0.1084388001294565,1.0,7.276273764512322
12.0,1.0,0.19936384788835326,2.0,10.0
2.0,3.0,0.8034664544322626,4.0,5.987567342698509
12.0,1.0,0.6522701322317147,3.0,10.0
1.0,1.0,0.9428414909660993,4.0,9.344687378555472
7.0,3.0,0.8210683536514637,5.0,9.120920380737639
2.0,2.0,0.40222022604811525,2.0,6.535824412265442
12.0,2.0,0.7862061504263718,0.0,10.0
10.0,2.0,0.5764291924631171,2.0,10.0
5.0,3.0,0.286301082824973,3.0,6.238405817789336
9.0,3.0,0.9750893133357391,4.0,9.982858487802792
11.0,3.0,0.9284909933541279,1.0,9.759581766790072
3.0,4.0,0.11219845379245752,5.0,3.874080211767771
8.0,3.0,0.8394214816636502,0.0,6.638487168302927
4.0,1.0,0.0776867197602027,3.0,8.263667742665405
9.0,1.0,0.9288191937719055,2.0,10.0
7.0,4.0,0.62416604281347,4.0,6.834103720512319
9.0,2.0,0.1665822444473315,1.0,8.53490704258539
8.0,2.0,0.8172624358079378,5.0,10.0
8.0,2.0,0.5157818407635075,0.0,7.587443622928113
2.0,4.0,0.05954987468042394,4.0,3.203471660502803
11.0,4.0,0.7984273847917338,2.0,8.491888968654896
3.0,2.0,0.7883381889891865,3.0,7.628206464421767
5.0,3.0,0.48205994685014697,1.0,5.07113243521385
7.0,3.0,0.7311096664942628,2.0,7.362062197560071
11.0,3.0,0.04014832901306775,2.0,8.247323676940104
8.0,4.0,0.31810659681476605,1.0,5.674902278468948
3.0,3.0,0.6732223825609911,0.0,3.7595409407687996
4.0,1.0,0.23060572552470315,2.0,8.06958108678005
3.0,3.0,0.4504113796713176,2.0,4.621160492353599
8.0,4.0,0.9319467587890101,4.0,8.016211646479645
9.0,1.0,0.8267517785730397,2.0,10.0
9.0,2.0,0.5579965476627059,3.0,10.0
10.0,1.0,0.5767163308645061,2.0,10.0
9.0,3.0,0.8870060173029531,2.0,9.115980749551172
11.0,1.0,0.8630591021027094,4.0,10.0
11.0,3.0,0.08829673438296826,4.0,8.775445388616442
4.0,1.0,0.46557738049785136,5.0,10.0
4.0,4.0,0.19085365357144068,2.0,3.6303157648551747
1.0,2.0,0.08321975708784002,0.0,3.835566443669373
4.0,2.0,0.292395508677496,3.0,6.8775010226193665
7.0,4.0,0.6106438053453076,2.0,6.016918372978848
8.0,2.0,0.7943703208565303,0.0,9.201468334699593
11.0,1.0,0.9124763695257383,5.0,10.0
8.0,4.0,0.4229561347881797,3.0,6.374260079513514
12.0,1.0,0.42232307331109487,3.0,10.0
7.0,2.0,0.15325254784920295,3.0,8.090642495233137
11.0,1.0,0.19484128382638577,5.0,10.0
10.0,3.0,0.10249489070081408,4.0,8.744236540370594
6.0,2.0,0.975900546321928,4.0,9.849567406826397
11.0,4.0,0.1275974364154352,4.0,7.86703494982967
11.0,1.0,0.7566424505838379,4.0,10.0
4.0,3.0,0.3177642901667823,4.0,6.085261615403821
3.0,1.0,0.5371477994703119,0.0,6.7882347314279885
2.0,1.0,0.8727102121042635,2.0,8.301691897517866
12.0,2.0,0.9361674514742002,1.0,10.0
6.0,4.0,0.24023031886584179,5.0,6.02593413002812
7.0,4.0,0.9112694033600838,3.0,6.738919723084217
4.0,3.0,0.25205243439918,3.0,5.558394095475107
5.0,2.0,0.804797202630107,3.0,8.11391440328284
5.0,2.0,0.015250376858487957,4.0,7.726915455897626
7.0,1.0,0.5352314762690444,4.0,10.0
3.0,2.0,0.7258126866619589,1.0,6.516759187932475
10.0,2.0,0.8389389688982419,5.0,10.0
5.0,3.0,0.841128886394696,4.0,7.309437789919211
3.0,1.0,0.29886783342009693,1.0,6.980689418506672
1.0,1.0,0.8531496094809895,3.0,8.618949260515022
2.0,3.0,0.32364702775355847,2.0,4.305475460036146
4.0,1.0,0.23376736783453878,2.0,8.006497248086209
9.0,2.0,0.0014732697202091138,5.0,9.725654089655839
11.0,3.0,0.23571525513340474,1.0,7.639551025387188
12.0,4.0,0.11843882378939852,5.0,8.819874204868437
4.0,3.0,0.6749366025989959,3.0,6.560079994654219
8.0,4.0,0.14478762776088594,4.0,6.352267485961874
4.0,2.0,0.5853835177445659,4.0,8.68363419791545
2.0,3.0,0.12646775972522262,3.0,4.048197002479588
7.0,4.0,0.7044185328618452,1.0,5.462648047956175
8.0,1.0,0.28554550164786674,5.0,10.0
10.0,3.0,0.3086963876133907,3.0,8.68070643142695
2.0,2.0,0.6403853151150554,2.0,6.7215825942367
9.0,4.0,0.9389453237101401,1.0,6.565437982636721
4.0,2.0,0.9916010499569748,0.0,7.235841562502567
4.0,4.0,0.35726361156658304,1.0,3.646839147042816
1.0,4.0,0.9463265732168958,0.0,2.185739313984347
3.0,3.0,0.6123214683021446,5.0,6.864724844827694
6.0,1.0,0.906468576064126,2.0,10.0
3.0,1.0,0.027852148161440438,3.0,7.624846845006744
4.0,3.0,0.03317285184792618,4.0,5.802360202949342
7.0,2.0,0.07457397770408536,5.0,8.61696314758277
2.0,2.0,0.8043930019338057,2.0,6.787926961899329
11.0,4.0,0.13795647796454746,0.0,5.931084278084994
4.0,2.0,0.17658501163977813,3.0,6.455306403491319
10.0,2.0,0.5853999019862456,5.0,10.0
8.0,2.0,0.9574458620689561,2.0,10.0
10.0,4.0,0.5671124870804397,0.0,6.043411402865788
4.0,2.0,0.7325958008693723,4.0,8.798773118429537
3.0,2.0,0.1877342634901784,3.0,6.468686606131992
2.0,3.0,0.9141740531486433,0.0,4.345284776259969
3.0,1.0,0.055876648566197784,0.0,6.060618587165492
7.0,3.0,0.28281900831094653,3.0,7.153442656202247
8.0,3.0,0.45372419132940234,0.0,6.6483280944136505
10.0,1.0,0.22617215474612173,1.0,10.0
12.0,4.0,0.6637608141129633,1.0,7.700619030103232
10.0,1.0,0.6787924332037119,2.0,10.0
5.0,4.0,0.21185801861538134,4.0,5.121024309069333
6.0,4.0,0.008591268731870216,2.0,4.132752704955798
12.0,1.0,0.07431724799065231,5.0,10.0
9.0,2.0,0.0004278850272756429,3.0,9.150870639356091
6.0,1.0,0.9053937154973559,2.0,9.761283749077187
10.0,3.0,0.6216656952220425,3.0,9.315724172758456
2.0,2.0,0.13843527537019484,0.0,4.768925429610206
9.0,2.0,0.09251292219844032,5.0,10.0
12.0,4.0,0.8175948644785515,1.0,8.160232924569195
7.0,3.0,0.811039595776331,5.0,8.94331389991094
8.0,4.0,0.9273796402142775,3.0,7.502577464493643
1.0,3.0,0.15927348125447294,1.0,2.7600246403075013
8.0,2.0,0.522274760159522,2.0,9.437339455036222
4.0,1.0,0.12147605670243478,0.0,6.483866206000623
12.0,1.0,0.7956395647745966,3.0,10.0
4.0,3.0,0.4124847838071448,0.0,4.144706150542606
4.0,3.0,0.6958255565776691,3.0,6.942024839768765
5.0,3.0,0.030313682230715178,1.0,4.503697665977709
9.0,4.0,0.7779309970918005,0.0,5.891438755322177
12.0,1.0,0.22948628475047184,1.0,10.0
5.0,3.0,0.8428043578066644,0.0,5.412197119952522
3.0,3.0,0.18585848391828685,5.0,6.030082450854355
10.0,3.0,0.7900972375949854,5.0,10.0
7.0,1.0,0.13410573167990714,5.0,10.0
6.0,2.0,0.6634172383170589,4.0,9.148137706744192
12.0,1.0,0.7792587252094815,1.0,10.0
6.0,1.0,0.3862328511121689,4.0,10.0
8.0,4.0,0.2443326139046098,4.0,6.833597004844771
12.0,3.0,0.3445275946434907,1.0,9.15683915547539
3.0,4.0,0.29659165898495077,5.0,5.124610896905537
11.0,3.0,0.6330666303549622,5.0,10.0
12.0,1.0,0.04456174448005179,2.0,10.0
6.0,4.0,0.041436385442046086,3.0,4.319392382062092
5.0,3.0,0.287772579854234,5.0,7.625592094649939
2.0,1.0,0.276973361693828,1.0,6.264658518005161
1.0,1.0,0.17707023817428413,5.0,7.545561648082199
12.0,4.0,0.7168149465887174,1.0,7.631939487898991
6.0,3.0,0.02376292376879363,5.0,7.008106946208008
9.0,1.0,0.9242347693904343,1.0,10.0
3.0,2.0,0.7574868264630448,4.0,7.585040825858108
4.0,4.0,0.4029577021134356,3.0,4.119213766076869
10.0,4.0,0.8589344199347679,2.0,7.3590912457220155
8.0,4.0,0.6181535173936458,2.0,6.555030578994669
3.0,2.0,0.570229561599448,1.0,6.142453583654191
1.0,1.0,0.31301786094606665,4.0,7.799142298172968
10.0,2.0,0.6631046736186462,5.0,10.0
1.0,3.0,0.13969471108450515,3.0,3.7173574952390944
1.0,4.0,0.5248992943783393,1.0,2.3462380463246792
4.0,3.0,0.11611006073964214,4.0,5.867864487034166
12.0,1.0,0.4451469412537207,2.0,10.0
8.0,3.0,0.6162712097021783,5.0,8.727369461070163
1.0,1.0,0.15550343753900553,1.0,5.967204392798549
12.0,3.0,0.22211961207760755,3.0,9.065848210747445
12.0,2.0,0.8132577251170766,2.0,10.0
9.0,3.0,0.25571286723417785,5.0,9.035092302070225
1.0,3.0,0.09555605806847278,0.0,1.7830013609250057
1.0,3.0,0.33069012127099373,3.0,4.238899354852433
11.0,1.0,0.9351399403070518,4.0,10.0
10.0,4.0,0.6937825615694014,2.0,7.44604937355733
10.0,3.0,0.5754343202505798,3.0,9.194967715687769
6.0,3.0,0.8404196214977621,1.0,6.4851227871585815
8.0,2.0,0.6601872500318644,2.0,9.497857240293836
3.0,1.0,0.8111454488057616,5.0,9.915994159325527
1.0,3.0,0.6571570021935532,2.0,3.9919367301846282
3.0,2.0,0.8642578201707759,1.0,6.930905751640982
8.0,4.0,0.6240081755153254,3.0,7.028945531297893
5.0,3.0,0.26487486935888316,2.0,5.711609168702096
8.0,2.0,0.04111814285119919,4.0,9.020077827263666
6.0,1.0,0.10532024692005881,0.0,7.128800782665028
7.0,3.0,0.5124457856179236,5.0,8.969398622501942
12.0,4.0,0.9717683805949787,4.0,9.357007528953368
8.0,2.0,0.7594616862247237,5.0,10.0
12.0,3.0,0.7754426702065114,2.0,10.0
12.0,1.0,0.6637871219469609,2.0,10.0
8.0,2.0,0.9034881326389217,2.0,9.894346178657383
12.0,4.0,0.7354593195420667,5.0,10.0
3.0,2.0,0.2583634108711814,0.0,5.0761770236403585
7.0,4.0,0.49948228517075755,3.0,6.7041486155236685
1.0,2.0,0.40434299631686876,1.0,4.5557365368151626
2.0,4.0,0.16539081810874545,3.0,2.540163642233561
2.0,3.0,0.22237706474069752,5.0,5.346503809433538
2.0,4.0,0.28515678823270196,4.0,4.092563054239856
5.0,3.0,0.17364366499228623,0.0,4.174224347291003
9.0,2.0,0.21730839923573142,2.0,9.063706274008702
12.0,2.0,0.91639336102378,0.0,10.0
12.0,3.0,0.34323920820934495,2.0,9.420173502396224
3.0,4.0,0.8275166895834012,1.0,3.960455531635712
6.0,1.0,0.06438994432760392,4.0,10.0
6.0,4.0,0.9818093895928307,3.0,6.556088292093239
2.0,4.0,0.7647917412896393,1.0,2.8924688130827576
1.0,4.0,0.9067160670736093,5.0,4.857597801315366
5.0,3.0,0.525911371579564,4.0,6.950106704820299
11.0,4.0,0.6345379182003379,3.0,9.025541430913396
5.0,2.0,0.360819029339267,2.0,7.06184106279315
5.0,3.0,0.4320312209738343,1.0,5.509004743291561
12.0,4.0,0.7507428143285576,3.0,8.551225948916123
5.0,4.0,0.04996863999890522,4.0,4.6397827979342345
9.0,3.0,0.036551335399587326,5.0,8.486971514169792
12.0,2.0,0.8749210477285015,4.0,10.0
2.0,4.0,0.1100076400494655,0.0,1.4305411907083299
7.0,3.0,0.7210299493398731,5.0,9.367159440367743
5.0,4.0,0.19954279729751534,1.0,3.800356394839527
2.0,3.0,0.36620888641852645,0.0,3.2125262942000434
1.0,4.0,0.29354981944083625,3.0,2.3037837961309564
8.0,2.0,0.49033548987039133,2.0,8.732539074853978
8.0,3.0,0.8266614865868076,0.0,7.24414436598021
7.0,4.0,0.875534090847725,1.0,5.798404015711578
9.0,3.0,0.2220445251938874,1.0,7.02146702762216
9.0,1.0,0.33764849915948947,2.0,10.0
1.0,4.0,0.836916859188292,4.0,4.605004947770192
1.0,2.0,0.08963500193551288,4.0,5.23746485717506
5.0,1.0,0.11689683853528843,0.0,7.056654122575259
7.0,2.0,0.4795814196881526,1.0,7.636030706787046
11.0,1.0,0.790144356111975,3.0,10.0
12.0,4.0,0.33597618108488425,4.0,9.045922284989157
10.0,4.0,0.0694319094902518,0.0,5.052537648035738
4.0,2.0,0.9678675472064772,2.0,7.966178295145132
7.0,4.0,0.9389113222571054,0.0,5.577095501441782
2.0,3.0,0.6519014163086008,2.0,4.7032079252077725
6.0,4.0,0.6818764131118148,2.0,5.478541125502003
2.0,1.0,0.9336953513521313,1.0,7.942617428253874
12.0,1.0,0.643863414734065,5.0,10.0
6.0,4.0,0.7884124293129985,4.0,6.437530240260535
9.0,2.0,0.4635158686554183,3.0,10.0
2.0,3.0,0.22800259814882784,4.0,5.340662803994841
12.0,4.0,0.832532151789574,1.0,8.5494423912566
7.0,2.0,0.6843819294780461,5.0,10.0
1.0,1.0,0.2895621712928538,2.0,6.724761489372046
5.0,4.0,0.6232755511608306,2.0,4.622556735916349
3.0,2.0,0.8164839821445223,3.0,7.613782264725548
1.0,1.0,0.2703452263377085,3.0,7.006561007186334
1.0,2.0,0.7681521087219072,3.0,6.413940153473061
9.0,3.0,0.0723433889918218,4.0,8.259573381022292
11.0,4.0,0.6249488241409268,1.0,7.378744197266098
8.0,1.0,0.998933625204296,4.0,10.0
9.0,3.0,0.8663747373989499,1.0,8.559200489130287
1.0,1.0,0.8756580522899685,1.0,6.700275023057605
3.0,2.0,0.6803571528382734,2.0,6.793969719799435
1.0,2.0,0.46118712759584524,3.0,6.2671688371085486
12.0,3.0,0.67721553195935,3.0,10.0
9.0,3.0,0.32119233711213013,0.0,6.535292526431143
12.0,1.0,0.5527685374189522,4.0,10.0
11.0,1.0,0.5396799104493076,3.0,10.0
3.0,3.0,0.5437303509234969,3.0,4.98687541113251
7.0,2.0,0.4119875904518647,4.0,9.459797087407061
8.0,3.0,0.35280183036130697,4.0,7.672049594089596
9.0,1.0,0.3303545143539607,2.0,10.0
9.0,3.0,0.22473085827947303,2.0,7.636286796077723
6.0,4.0,0.4385472449378486,1.0,4.238837190106161
1.0,2.0,0.11774565363547951,3.0,5.409674159596843
12.0,3.0,0.9015735423209381,1.0,9.455717285059974
9.0,2.0,0.06968379971361849,3.0,9.396911606705858
11.0,2.0,0.8374187147485667,2.0,10.0
3.0,1.0,0.24124840836438066,1.0,7.378086299116317
2.0,2.0,0.8532191794779191,2.0,6.563831487861774
11.0,4.0,0.7202661947472286,5.0,9.899879946114913
10.0,1.0,0.92097512126206,3.0,10.0
11.0,2.0,0.8702329741435597,2.0,10.0
6.0,4.0,0.7010875235684093,2.0,5.114876712928666
11.0,2.0,0.1516788230918762,3.0,9.765173042182345
3.0,4.0,0.5490453198046304,0.0,2.6110216224450338
10.0,2.0,0.33982805362545143,3.0,10.0
6.0,3.0,0.8857756356404242,0.0,6.508787825069427
2.0,4.0,0.8722284940547849,5.0,5.593348368858723
9.0,3.0,0.31403745239871084,3.0,8.37123096416189
5.0,4.0,0.6716995792779947,0.0,3.597318791869289
2.0,3.0,0.3382848270572134,2.0,4.4064947226400095
9.0,1.0,0.6781904953913194,5.0,10.0
10.0,1.0,0.6138710443936849,5.0,10.0
4.0,3.0,0.5109479524520792,0.0,4.575702131135935
12.0,2.0,0.8784060140676272,1.0,10.0
9.0,2.0,0.2460502656822472,0.0,8.416898285960157
1.0,2.0,0.7974666642989185,2.0,5.940470110772093
5.0,4.0,0.6895077229722929,5.0,6.210530158324298
12.0,4.0,0.2812678697706955,4.0,8.35294414742712
3.0,4.0,0.42168575461089897,1.0,3.4124260501145494
12.0,1.0,0.06901417052308056,1.0,10.0
7.0,3.0,0.5975766577032856,3.0,8.084204785140074
9.0,3.0,0.8878909459755109,3.0,8.966365641902572
9.0,4.0,0.11781842339802107,2.0,5.887623993454062
7.0,2.0,0.13199846000598237,2.0,7.842749739601105
7.0,3.0,0.4745668524576646,5.0,8.819144242391927
7.0,2.0,0.28123010405783744,3.0,8.888973855492813
8.0,2.0,0.27692891141379916,4.0,9.578424835950573
9.0,1.0,0.6386701341168086,5.0,10.0
6.0,3.0,0.4102563774642892,2.0,6.808001246659155
6.0,1.0,0.8446475588893303,4.0,10.0
10.0,3.0,0.4289061207435837,4.0,8.67749510902485
10.0,4.0,0.6152754816410713,1.0,6.172981326329721
8.0,1.0,0.39789137886833525,1.0,9.311264353002601
6.0,1.0,0.2560234971697254,0.0,8.190755657899436
7.0,3.0,0.4713321064567534,3.0,8.107004493406864
7.0,4.0,0.7204804260909692,4.0,6.32897265065634
6.0,1.0,0.9528091406754693,4.0,10.0
3.0,2.0,0.04216682590559795,2.0,5.611041390247658
7.0,1.0,0.5318269476809787,4.0,10.0
6.0,4.0,0.635966009185933,0.0,4.035550762626185
1.0,4.0,0.08572052673885289,3.0,2.3486810002227987
12.0,1.0,0.829171023922357,2.0,10.0
9.0,1.0,0.27595199865804954,4.0,10.0
2.0,1.0,0.8749119459578175,5.0,9.793185978205619
3.0,4.0,0.552606961750216,3.0,4.2119205554440295
7.0,4.0,0.15207892768195175,3.0,5.329434943143303
11.0,2.0,0.7392208902190904,5.0,10.0
6.0,1.0,0.15722850262005406,2.0,9.099418127910726
10.0,3.0,0.7203784388482979,0.0,7.593048611718359
2.0,4.0,0.8081982193893948,3.0,3.515807718655509
7.0,4.0,0.5755291451280665,2.0,5.605999902899074
10.0,2.0,0.27109244599314286,3.0,10.0
11.0,4.0,0.43733776364541077,4.0,8.200442458730906
3.0,4.0,0.5280204549710062,3.0,4.111988073238962
9.0,4.0,0.6657810997228228,1.0,5.965353303026627
1.0,2.0,0.6339255382669025,3.0,6.586650069622052
2.0,2.0,0.4004243293625631,2.0,5.99642154850644
11.0,2.0,0.7581663674604794,1.0,10.0
9.0,2.0,0.7714163649355044,4.0,10.0
3.0,4.0,0.6963311990829958,1.0,2.974589819177476
12.0,3.0,0.27215470420688437,3.0,9.139641411280188
12.0,4.0,0.4693962867146625,5.0,9.402195146297323
1.0,4.0,0.43275700214329915,1.0,2.019634447504226
1.0,2.0,0.8167922359448654,2.0,6.302898073172112
3.0,4.0,0.8081799809344816,1.0,3.507480099634768
10.0,3.0,0.8660809046257799,2.0,9.455775316138988
8.0,3.0,0.2311757813734916,1.0,6.888589020971055
7.0,2.0,0.7484545669873828,5.0,10.0
5.0,1.0,0.8703992086757036,1.0,9.333697589334939
6.0,1.0,0.16649074106336215,3.0,9.270625243026487
8.0,2.0,0.03993706062490099,0.0,7.041982228559248
1.0,4.0,0.10550854845592261,2.0,1.7618863937993434
8.0,4.0,0.6062023767018667,5.0,8.223384040119893
3.0,1.0,0.42164787045558494,4.0,9.117878654084835
10.0,3.0,0.19505136392789002,1.0,7.637658057984434
3.0,4.0,0.5283035717568284,5.0,4.920484283638336
1.0,4.0,0.7855225142746414,4.0,3.80159248391177
6.0,3.0,0.8558176806969795,2.0,7.3284959936807725
6.0,3.0,0.7517209827954959,5.0,8.87656555978342
7.0,2.0,0.8855113948021844,1.0,9.288044109164215
11.0,4.0,0.6041853987183935,1.0,6.472579640657076
9.0,1.0,0.8370736807831642,5.0,10.0
5.0,4.0,0.4171870923625419,5.0,5.9594702691993895
9.0,4.0,0.8524786176576872,4.0,8.477636344564512
7.0,2.0,0.8958131888170178,1.0,8.269643144815367
3.0,3.0,0.6864080607184095,1.0,4.801744370407423
1.0,4.0,0.43104630464937155,3.0,3.108946984367906
1.0,2.0,0.2816739129610746,0.0,3.7109234983066095
3.0,2.0,0.325179472947566,5.0,6.783865534904868
10.0,1.0,0.1323551020734428,5.0,10.0
6.0,2.0,0.0471618052607915,4.0,8.079388811572738
6.0,2.0,0.4144180460981123,5.0,9.761237218559277
5.0,4.0,0.04266868555804604,1.0,3.0373618283507073
4.0,4.0,0.8805880266982272,5.0,6.2351604154717055
9.0,2.0,0.649958090222649,1.0,9.509219432136346
1.0,1.0,0.8436672462272691,0.0,6.997390623133483
8.0,2.0,0.44441666074921227,1.0,8.176208791700592
12.0,2.0,0.2239529436753499,4.0,10.0
11.0,3.0,0.29027882893496004,5.0,9.924037509791036
5.0,1.0,0.8547331206241424,3.0,10.0
11.0,4.0,0.12189323049101486,1.0,6.445017383824236
3.0,3.0,0.6982658341878836,3.0,6.150072571539167
3.0,1.0,0.225690242570181,3.0,8.04687495706178
5.0,2.0,0.3531698801646299,3.0,7.3821731622193
1.0,3.0,0.003046752970858879,2.0,2.4450170931711424
4.0,3.0,0.4790887693300667,0.0,4.401790742192798
11.0,3.0,0.12835281714028735,2.0,8.548091091893504
10.0,1.0,0.8596474081839218,5.0,10.0
4.0,2.0,0.09772791900653832,2.0,6.268065740227088
4.0,3.0,0.25036853735565046,0.0,3.998629107771356
5.0,3.0,0.014798405884745236,2.0,5.122327364810996
2.0,2.0,0.9928773782230785,2.0,6.687527403359982
2.0,3.0,0.6414377279545803,3.0,5.516936001658745
12.0,1.0,0.6435768210038422,3.0,10.0
9.0,4.0,0.5188608485495089,2.0,6.431142044596034
9.0,3.0,0.8680554992067058,0.0,7.8672132876089025
4.0,3.0,0.14418808484438106,2.0,4.27341133037776
11.0,3.0,0.7928518564660492,0.0,8.639718087723498
3.0,4.0,0.8071234759519763,3.0,4.574309373621452
12.0,4.0,0.036128357979896664,2.0,7.450026588020937
7.0,4.0,0.13267694921208673,2.0,4.705761071268655
4.0,2.0,0.5471489008726178,3.0,7.854897155759519
10.0,1.0,0.09019152044321299,4.0,10.0
6.0,1.0,0.2823662262198672,1.0,7.878902238067204
4.0,4.0,0.4036731099900164,3.0,4.239685323736963
9.0,4.0,0.15721755877033683,3.0,6.373462294074705
9.0,3.0,0.7041466880981916,3.0,8.953544627302936
8.0,3.0,0.495061330959638,2.0,7.53990781350132
6.0,1.0,0.6398164408325032,1.0,9.127696620955337
4.0,3.0,0.47429952899113215,1.0,4.851480785258757
5.0,3.0,0.41248439683116245,0.0,4.487065640288165
11.0,1.0,0.49238905348813466,0.0,10.0
5.0,4.0,0.8995147680329882,4.0,6.267091835052009
12.0,2.0,0.39603882829294035,0.0,9.568516731836446
2.0,1.0,0.6422625968137278,5.0,9.60847586732736
2.0,3.0,0.8339625162146508,5.0,6.013329926525243
4.0,2.0,0.6210876502288178,1.0,6.829480940200923
1.0,3.0,0.2260643806732413,2.0,4.088574940808667
11.0,3.0,0.12195968250743017,2.0,8.189065435559609
5.0,3.0,0.5908771296482246,2.0,6.180929832091836
2.0,2.0,0.7273952915756932,2.0,6.582694614142833
8.0,4.0,0.7687371501956882,2.0,6.6888301375530945
12.0,4.0,0.6938021974697687,4.0,9.265052193971343
12.0,2.0,0.0034542248571275413,2.0,9.704419586699807
2.0,1.0,0.7738402948469364,1.0,7.743496828959032
10.0,2.0,0.6046226894301795,2.0,9.636826962635265
5.0,4.0,0.9881813824315056,5.0,7.226031260878134
11.0,2.0,0.7645872803327481,5.0,10.0
8.0,4.0,0.43020716077069576,0.0,4.861339867767536
9.0,3.0,0.6761499591679198,3.0,8.694617556961328
11.0,2.0,0.6159357349166306,5.0,10.0
11.0,1.0,0.3373934781909429,1.0,10.0
2.0,3.0,0.5335291444353845,0.0,3.4705368928871247
9.0,3.0,0.20438097948210143,1.0,6.8037910902716785
2.0,1.0,0.08783017198281318,1.0,6.131213203565265
12.0,4.0,0.7330244434240826,5.0,10.0
8.0,1.0,0.384128694255763,1.0,9.373130881417636
3.0,2.0,0.7557133223324669,1.0,6.836291298954657
4.0,3.0,0.4883370172006406,1.0,5.147105620528268
11.0,3.0,0.8097893747467325,2.0,10.0
8.0,1.0,0.7396088216624698,5.0,10.0
3.0,2.0,0.7641309697217036,0.0,6.029270839553453
10.0,4.0,0.42933148793776177,2.0,7.164671264461638
9.0,2.0,0.9611792597466837,3.0,10.0
1.0,3.0,0.4052545814780434,0.0,3.03699597213798
4.0,2.0,0.7931437582537212,0.0,7.014753355653212
11.0,1.0,0.4895888054011286,5.0,10.0
5.0,3.0,0.23508566360046268,1.0,4.842855832705441
1.0,2.0,0.6289139367039495,1.0,5.064684314133169
8.0,2.0,0.46910942050639415,2.0,9.073380963291816
11.0,4.0,0.2640698623044667,0.0,5.764689201925128
7.0,4.0,0.3825316797007001,0.0,4.1601218701172025
12.0,2.0,0.1599373376626536,0.0,9.029604046814612
2.0,3.0,0.9870454147437351,3.0,6.126592565013129
9.0,3.0,0.6431837207798646,2.0,8.060720710386056
8.0,1.0,0.17354484707922901,1.0,8.961069820444202
12.0,1.0,0.764588336173779,5.0,10.0
7.0,3.0,0.6018784974804435,1.0,6.532430486683598
10.0,4.0,0.7225512055929785,0.0,6.301012165516925
2.0,4.0,0.5844863734132167,0.0,2.2444085404924836
1.0,2.0,0.06046721938640465,4.0,5.572447452164868
9.0,3.0,0.20323973186725675,3.0,8.017572701861825
1.0,2.0,0.7687443316464836,1.0,5.672672420655484
11.0,4.0,0.7543503321040899,1.0,7.73085051763674
1.0,3.0,0.7538753313151062,1.0,3.4354032895882245
9.0,4.0,0.015214717426955127,2.0,5.192262423448912
6.0,2.0,0.8051507913586101,4.0,9.776767599603536
8.0,4.0,0.4391281947824448,3.0,6.441680092153858
8.0,3.0,0.693661451343367,4.0,9.18040278875309
6.0,4.0,0.27207967827406543,0.0,3.0809540679926153
6.0,1.0,0.7695286368198831,3.0,10.0
7.0,4.0,0.9822817688105339,4.0,7.375649556690756
9.0,1.0,0.2535387506993193,1.0,10.0
9.0,4.0,0.7841976404168794,3.0,7.579158493194388
6.0,1.0,0.604950453028917,0.0,8.850624240663018
5.0,4.0,0.27309581692567486,5.0,5.511795445499395
1.0,3.0,0.2943570438306464,4.0,5.000414968947698
10.0,2.0,0.731637671822657,3.0,10.0
3.0,4.0,0.2843459785961525,3.0,3.233322931172501
6.0,2.0,0.047793567187452424,4.0,8.109120497453967
12.0,1.0,0.8739602998501997,2.0,10.0
10.0,1.0,0.5889492537080084,5.0,10.0
5.0,4.0,0.7584736329059119,1.0,4.394594178511118
6.0,2.0,0.6032237386136037,4.0,9.282906942801244
4.0,4.0,0.5164574356805434,4.0,4.557877376977746
8.0,1.0,0.7699823811868398,5.0,10.0
2.0,1.0,0.0321563294030387,0.0,5.126221547455473
12.0,4.0,0.311886487495064,2.0,7.776166664199824
12.0,1.0,0.627468725543668,3.0,10.0
4.0,3.0,0.9439746948171895,3.0,6.936859342064779
3.0,2.0,0.3936507231188714,4.0,7.383060123364212
7.0,3.0,0.9752909052630511,3.0,8.473340977254129
8.0,1.0,0.7552818620363843,1.0,10.0
8.0,2.0,0.4848964492473753,4.0,9.906682423427664
1.0,4.0,0.4291584059088014,2.0,2.712638312280519
9.0,3.0,0.12944251893613867,5.0,8.631502517913804
1.0,3.0,0.6151941406157369,3.0,4.736817313315157
5.0,4.0,0.05235366752392412,3.0,3.9376706937101975
9.0,2.0,0.4290743254184891,3.0,10.0
11.0,4.0,0.23770876272579422,5.0,8.498766757999665
8.0,3.0,0.9562860967060901,5.0,9.683379990873089
2.0,2.0,0.3632639555947075,3.0,6.22866548874894
9.0,2.0,0.4892537277794583,3.0,9.906197891114473
1.0,2.0,0.3754931015252002,0.0,4.668760836319365
3.0,4.0,0.13720980208901568,0.0,1.761013352226221
2.0,2.0,0.3525820459635559,4.0,6.290339425412865
12.0,3.0,0.7789988391841303,2.0,10.0
5.0,1.0,0.6211956758553016,2.0,9.77821758172019
7.0,2.0,0.4374150029248799,3.0,9.233909272713634
10.0,4.0,0.8205706697103133,1.0,6.810261241785051
12.0,3.0,0.0041487485380335976,1.0,7.927679053778537
12.0,4.0,0.8266008003132644,0.0,7.643996647417094
